customer_id,name,email,country,age,signup_date,marketing_opt_in
17021,Matthew Jenkins,stephaniegarcia@example.net,US,58,8/11/2023,FALSE
17022,Dale Shannon,burtonjacob@example.com,CA,28,8/4/2020,FALSE
17023,Michele Perry,tracy66@example.net,BR,23,4/4/2022,TRUE
17024,Jessica Harris,jonathanjohnson@example.com,US,20,6/15/2021,TRUE
17025,Michael Jones,salazarjoshua@example.net,BR,51,4/18/2021,TRUE
17026,Mary Dickson,christophermcgrath@example.org,US,29,10/18/2023,FALSE
17027,Colton White,kevinmartin@example.org,DE,20,8/19/2024,FALSE
17028,Leah Gill,vjones@example.org,FR,29,7/8/2024,TRUE
17029,Jennifer Freeman,williamstiffany@example.com,AU,37,9/9/2021,FALSE
17030,Paul Underwood,cuevasjohn@example.com,SG,47,5/22/2020,TRUE
17031,Brett Roberts,hugheschristopher@example.net,CA,58,11/12/2022,FALSE
17032,Michael Mckay,shannonjohnson@example.com,JP,63,8/13/2022,TRUE
17033,Melissa Miller,sandraproctor@example.com,AU,65,7/16/2024,TRUE
17034,Matthew Garcia,david33@example.net,IN,63,1/16/2025,TRUE
17035,Cassandra Finley MD,petersonnichole@example.com,NL,21,7/14/2025,TRUE
17036,Michael Hill,rmurphy@example.org,FR,67,8/22/2021,TRUE
17037,Yesenia Howard,kristin71@example.net,GB,72,3/23/2021,FALSE
17038,Jermaine Davis,barry90@example.com,ZA,73,9/24/2021,FALSE
17039,Joseph Joyce,rgonzalez@example.org,IN,21,12/1/2023,TRUE
17040,Cody Perez,megan12@example.net,SE,57,5/14/2025,TRUE
17041,Kenneth Hicks,christopher41@example.org,ES,40,2/21/2020,TRUE
17042,Michael Key,danielsjeanne@example.com,SG,46,10/13/2020,TRUE
17043,Angelica Rose,byrdoscar@example.net,US,53,1/12/2024,FALSE
17044,David Mcguire,kkeller@example.org,DE,19,3/17/2023,FALSE
17045,Brad Jones,smithcorey@example.net,CA,64,4/22/2022,TRUE
17046,Nicole Blackburn,hillamber@example.org,BR,41,10/24/2023,FALSE
17047,Renee Jensen,gashley@example.com,AU,32,4/4/2022,FALSE
17048,Nancy Phillips,ddelacruz@example.com,AE,40,4/18/2024,FALSE
17049,Maria Smith,simmonsmorgan@example.com,AU,34,6/11/2020,TRUE
17050,Douglas Allen,laurastewart@example.net,JP,53,1/10/2022,TRUE
17051,Mary Peterson,james71@example.org,IN,27,5/1/2022,FALSE
17052,Hannah Thomas,cynthiajenkins@example.org,GB,50,12/17/2021,TRUE
17053,John Francis,sylvia17@example.org,FR,44,4/9/2024,TRUE
17054,John Vance,johnross@example.com,SG,22,6/29/2022,TRUE
17055,Hannah Jones,jenniferharper@example.net,JP,57,10/27/2023,TRUE
17056,Nathan West,cruzscott@example.org,IN,22,10/25/2023,FALSE
17057,Ronnie Mcdaniel,fmyers@example.net,IN,57,7/8/2022,TRUE
17058,David Contreras,zkerr@example.com,ES,35,4/23/2021,FALSE
17059,Angela Tran,mbryant@example.org,AE,56,3/11/2025,FALSE
17060,Rachel Wilson,shannon00@example.net,US,26,2/19/2025,TRUE
17061,Chelsea Zavala,nicholas99@example.org,NL,20,10/28/2022,TRUE
17062,Jeffrey Mcmillan,bwalsh@example.net,US,34,2/13/2023,TRUE
17063,Madison Mueller,ishields@example.net,CA,61,6/19/2020,TRUE
17064,Justin Barnett,huangandrea@example.com,DE,64,7/15/2024,TRUE
17065,Craig Nichols,keyjonathan@example.com,CA,22,3/31/2020,TRUE
17066,Susan Hopkins,julia14@example.net,MX,24,2/25/2023,FALSE
17067,John Krueger,dustin42@example.org,MX,31,5/30/2025,TRUE
17068,Shirley Hernandez,swebb@example.org,GB,69,8/12/2021,FALSE
17069,Daniel Kemp,yandrade@example.com,US,33,2/25/2025,FALSE
17070,Natalie Donaldson,ugardner@example.com,US,42,12/1/2024,TRUE
17071,Andrea Campbell,stewartmelissa@example.org,AU,45,5/10/2022,TRUE
17072,Kenneth Garcia,fordjames@example.org,GB,66,9/21/2021,TRUE
17073,William Carter,hamptoncathy@example.com,AE,58,9/17/2024,TRUE
17074,Brittney Osborne,riveraterrance@example.net,ES,69,3/28/2023,FALSE
17075,Mark Duncan,fwilliamson@example.com,US,75,8/16/2024,TRUE
17076,Amy Hardy,tanya12@example.net,US,32,6/22/2021,FALSE
17077,Blake Sparks,charlespowell@example.net,MX,23,1/15/2021,FALSE
17078,John Mcclain,omay@example.net,FR,64,6/1/2025,TRUE
17079,Zachary Christensen,davidsosa@example.org,PL,66,3/27/2025,TRUE
17080,Amanda Fox,sextonanna@example.com,ZA,64,3/30/2020,FALSE
17081,Gregory Chavez,franciseric@example.com,DE,21,7/30/2025,FALSE
17082,Kimberly Jacobson,kimberly47@example.org,JP,24,3/1/2021,TRUE
17083,Donald Clark,howardmonica@example.net,US,42,7/1/2025,TRUE
17084,Christine Bradley,sandrajohnson@example.net,NL,35,2/6/2021,TRUE
17085,Patricia Fisher,qcarpenter@example.org,JP,41,3/26/2022,FALSE
17086,Allen Yang,youngpatricia@example.net,AE,34,5/24/2020,FALSE
17087,Stacey Walker,lydia66@example.com,CA,61,1/17/2020,FALSE
17088,Derek Ingram,greenmary@example.net,US,21,3/31/2021,TRUE
17089,Daniel Kelley,wolfmary@example.org,JP,26,2/1/2020,FALSE
17090,Lacey Evans,zflores@example.net,AU,33,8/21/2021,TRUE
17091,Dennis Johnson,darlene55@example.com,IN,43,10/16/2020,TRUE
17092,Amanda Smith,paigewoods@example.net,SG,70,6/2/2023,FALSE
17093,Michael Moore,ymartin@example.com,ES,19,3/19/2022,TRUE
17094,Heather Lee,julieedwards@example.com,NL,64,7/1/2024,TRUE
17095,Vincent Rodriguez,parkerdeborah@example.net,NL,23,11/24/2023,TRUE
17096,Joseph Richardson,mperez@example.org,MX,65,9/18/2024,FALSE
17097,Johnny Kennedy,stacycole@example.org,US,36,6/28/2020,TRUE
17098,Brian Bender,christopher68@example.com,US,32,11/6/2020,TRUE
17099,Sandra Jones,wilkinsondiane@example.org,BR,68,4/26/2025,TRUE
17100,Heather Bell,nelsoneric@example.net,AU,74,3/9/2020,FALSE
17101,Mark Lee,rhonda93@example.org,FR,67,8/23/2024,FALSE
17102,Michael Sharp,gonzalezpamela@example.org,US,25,8/6/2025,TRUE
17103,Dawn Perkins,calvinescobar@example.net,NL,33,3/4/2021,FALSE
17104,Darren Smith,stephanie09@example.com,DE,31,3/9/2020,TRUE
17105,Timothy Martinez,cranedavid@example.com,SG,69,11/11/2020,TRUE
17106,Lynn Johnson,walter65@example.net,MX,48,8/31/2022,FALSE
17107,Jennifer Nelson,katherinejohnson@example.net,US,45,10/25/2021,TRUE
17108,Richard Grant,garciaemily@example.org,AU,44,4/7/2025,FALSE
17109,Andrew Jones,combslauren@example.net,US,63,9/1/2023,FALSE
17110,Jeffrey Nelson,jeffrey92@example.com,MX,31,5/24/2022,TRUE
17111,Daniel Costa,amandale@example.com,BR,55,11/16/2022,FALSE
17112,Michael Gonzalez,johnsonjose@example.org,PL,19,6/27/2022,FALSE
17113,Allen Terrell,linda02@example.com,IN,72,11/18/2022,FALSE
17114,Kelly Haas,leefernandez@example.net,IN,46,3/3/2025,FALSE
17115,Edward Gonzalez,smithchristian@example.net,JP,22,3/1/2025,TRUE
17116,Scott Gardner,psingleton@example.net,MX,74,10/4/2022,TRUE
17117,Jennifer Dunn,krogers@example.org,AU,51,9/28/2024,TRUE
17118,Jennifer Vega,blackkrista@example.net,US,70,4/6/2020,TRUE
17119,Samantha Mitchell,cindyyoung@example.net,SE,73,10/14/2021,FALSE
17120,Regina Richardson,ipalmer@example.org,PL,44,9/9/2025,TRUE
17121,Brandon Bond,brooksjustin@example.com,US,33,9/26/2022,FALSE
17122,Mark Houston,parkermichael@example.net,DE,72,1/16/2023,TRUE
17123,Monica Wilson,thompsonmatthew@example.org,GB,41,11/9/2023,FALSE
17124,Brooke Mitchell,jacquelinebarnett@example.com,US,67,6/9/2022,FALSE
17125,Anna Rodriguez,robertsvanessa@example.com,ES,20,11/2/2021,TRUE
17126,David Powell,donald06@example.com,US,36,2/26/2023,FALSE
17127,Olivia Tyler,garysmith@example.net,US,72,10/24/2023,TRUE
17128,Allison Brown,smithtanya@example.com,FR,56,1/21/2021,TRUE
17129,Wayne Lee,laura88@example.org,SG,22,3/29/2022,FALSE
17130,Jessica Bennett,william18@example.com,FR,49,10/23/2022,TRUE
17131,David Jordan,shepherdmichael@example.net,SG,74,12/15/2022,TRUE
17132,Jordan Moore,andrea76@example.net,SG,54,10/18/2020,FALSE
17133,Ann Burke,sydney18@example.net,FR,56,6/22/2022,FALSE
17134,Megan Morales,williamcobb@example.net,US,35,6/10/2024,TRUE
17135,Brian Goodwin,marcus28@example.com,AU,19,9/17/2024,TRUE
17136,Patricia Thompson PhD,ian14@example.org,GB,19,1/1/2024,TRUE
17137,Jorge Ellis,ericwilliams@example.net,IN,70,5/9/2022,TRUE
17138,Nicholas Reyes,jacksonstephanie@example.net,BR,61,7/11/2020,TRUE
17139,Jennifer Burns,dominiquewest@example.net,US,62,3/9/2025,FALSE
17140,Cynthia Mills,thomascarol@example.com,IN,64,12/15/2022,FALSE
17141,Melissa Martin,barbara67@example.com,DE,43,7/16/2025,TRUE
17142,Jacob Owens,bradleywilliams@example.org,MX,48,6/17/2024,TRUE
17143,Adrian Hayes,rachael81@example.org,GB,28,10/8/2022,FALSE
17144,Lori Avila,gallaghersue@example.net,AU,35,3/13/2020,TRUE
17145,Elizabeth Romero,jasminsummers@example.net,AU,60,11/18/2023,FALSE
17146,Linda Duncan,christopherguzman@example.net,ES,32,8/21/2024,TRUE
17147,Troy Hurst,kelsey30@example.net,US,51,3/11/2025,TRUE
17148,Cody Guerrero,ghampton@example.org,NL,20,10/4/2025,FALSE
17149,Erica Duke,thompsonamanda@example.org,ES,56,10/25/2024,TRUE
17150,Nathan Woods,ramirezsandra@example.org,US,45,10/29/2022,FALSE
17151,Tammy Juarez,ryan64@example.org,NL,26,5/31/2022,FALSE
17152,John Johnson,danny31@example.org,DE,29,5/13/2020,TRUE
17153,David Shepherd MD,tylertate@example.org,BR,18,7/11/2021,FALSE
17154,Matthew Holmes,russell75@example.net,MX,36,11/3/2023,FALSE
17155,Jason Ward,bob05@example.com,US,56,8/24/2022,FALSE
17156,Ms. Margaret Bailey MD,vwalker@example.org,SE,75,1/13/2021,TRUE
17157,Samantha Flores,whitedarren@example.net,JP,50,8/21/2021,FALSE
17158,Carla Gonzales,millerbianca@example.com,FR,68,6/14/2022,FALSE
17159,Edwin Parker,matthew40@example.org,FR,33,9/16/2020,FALSE
17160,Christina Hernandez,mgomez@example.net,IN,28,6/13/2024,FALSE
17161,Mr. Austin Stein MD,lsalazar@example.com,AE,67,12/18/2021,TRUE
17162,Cynthia Henry,alyssa26@example.net,JP,71,3/27/2020,FALSE
17163,Wesley Ross,sotolisa@example.com,SE,34,10/2/2023,FALSE
17164,Stephanie Peterson,jason54@example.net,PL,26,6/13/2020,FALSE
17165,Monica Roach,jacqueline01@example.org,US,37,4/23/2025,FALSE
17166,Makayla Gray,rgonzales@example.net,JP,75,3/20/2022,TRUE
17167,Samuel Zimmerman,michaelwilliams@example.org,IN,28,5/18/2022,FALSE
17168,Joe Parker,julieryan@example.net,SG,43,7/3/2023,TRUE
17169,Sean Scott,brownjohn@example.org,US,48,11/16/2020,FALSE
17170,Carol Barron,jcurtis@example.com,GB,57,1/28/2024,FALSE
17171,Lisa Townsend,abigaillarson@example.net,US,34,2/25/2020,TRUE
17172,Cameron Rivas,meganmcbride@example.net,SE,39,3/29/2023,FALSE
17173,James Green,elizabethmerritt@example.com,FR,41,6/18/2023,FALSE
17174,Jason Yang,david08@example.com,JP,38,1/11/2025,FALSE
17175,Lauren Lee,chavezroberto@example.com,US,75,6/23/2021,TRUE
17176,Sarah Clark,michael33@example.com,AU,38,7/19/2024,TRUE
17177,Anthony Porter,fredericksanchez@example.net,MX,66,12/29/2020,FALSE
17178,Angela Ferrell,amy50@example.net,GB,43,3/19/2022,TRUE
17179,Rachel French,ywilson@example.org,PL,54,6/21/2025,TRUE
17180,Michele Smith,richardmclaughlin@example.org,SG,51,10/31/2021,TRUE
17181,Jessica Medina,qtaylor@example.net,MX,67,5/27/2020,FALSE
17182,Andrew Rowe,willisanthony@example.org,SE,52,8/28/2021,FALSE
17183,Isaiah Woods,skinnerrussell@example.com,PL,52,4/27/2025,TRUE
17184,Samuel Braun,jennifer59@example.org,NL,50,7/2/2021,TRUE
17185,Joel Carson,daniellesummers@example.com,CA,65,11/29/2020,TRUE
17186,Scott Stark MD,dandrews@example.org,SG,53,3/8/2022,TRUE
17187,Jonathon Johnson,amanda98@example.com,BR,66,1/6/2025,FALSE
17188,Penny Palmer,aimee24@example.com,NL,49,3/10/2024,FALSE
17189,Kimberly Jones,igreer@example.com,JP,37,8/25/2021,FALSE
17190,Henry Gilmore,taylorgalvan@example.com,US,47,10/10/2022,TRUE
17191,Jennifer Murray,michaelromero@example.com,JP,21,9/6/2025,TRUE
17192,Stefanie Barnes,donnaadams@example.com,ZA,64,2/7/2020,FALSE
17193,Cole Murray,lori62@example.com,FR,40,1/4/2020,TRUE
17194,Joy Tate,allison55@example.com,AU,43,1/23/2023,FALSE
17195,Keith Anderson,jonathanjefferson@example.com,SG,31,9/26/2023,TRUE
17196,Elizabeth Massey,aguirrejordan@example.com,ES,18,1/21/2024,TRUE
17197,Michael Ayers,nicolesullivan@example.org,ES,45,5/6/2024,FALSE
17198,Bobby Martinez,woodselizabeth@example.com,ZA,68,4/20/2023,TRUE
17199,Kimberly Eaton,sgibson@example.org,US,62,6/4/2025,FALSE
17200,Heather Roth,samuelperez@example.org,BR,42,7/14/2025,TRUE
17201,Katherine Lewis,robertdennis@example.com,MX,34,11/17/2024,TRUE
17202,Dennis Lopez,oboyle@example.net,GB,25,4/2/2025,FALSE
17203,Marc Weaver,ashlee63@example.com,DE,51,8/27/2022,FALSE
17204,Cindy Hogan,cobbchris@example.org,FR,35,7/19/2024,TRUE
17205,Angela Hubbard,corey45@example.com,IN,20,6/29/2024,TRUE
17206,Scott Harris,lynnlee@example.net,GB,64,4/18/2022,FALSE
17207,James Meyer,tcampbell@example.com,GB,43,5/13/2022,TRUE
17208,Emily Hardy,frenchdiane@example.com,CA,40,10/18/2020,FALSE
17209,Autumn Figueroa,marissaperkins@example.com,US,30,3/31/2025,TRUE
17210,Jessica Nelson,jessica51@example.com,CA,37,5/5/2021,FALSE
17211,Laura Brown,davidcervantes@example.org,AE,53,4/1/2024,TRUE
17212,Vincent Lyons,clarkveronica@example.com,NL,19,2/10/2024,FALSE
17213,Steven Butler,hillchristopher@example.net,SE,62,12/8/2024,FALSE
17214,Michael Avery,maryrodriguez@example.net,SG,71,2/26/2020,FALSE
17215,Angela Andrade,clarkrobert@example.org,CA,75,1/14/2022,FALSE
17216,James Ramos,riveraheather@example.net,US,73,12/19/2023,FALSE
17217,Willie Middleton,connieglass@example.net,AU,38,4/30/2022,FALSE
17218,David Frank,harperjennifer@example.org,US,25,3/13/2022,FALSE
17219,Amber Parker,heathercooley@example.net,MX,32,7/1/2020,TRUE
17220,Richard Moyer,dhayes@example.com,AU,35,1/29/2021,TRUE
17221,Tammy Norman,tinasmith@example.com,US,59,4/9/2021,FALSE
17222,Angelica Morris,jamie45@example.net,US,35,9/11/2024,TRUE
17223,Michael James,osimpson@example.org,IN,50,5/25/2023,TRUE
17224,Jacob Lopez,jonathan68@example.com,JP,55,2/27/2025,TRUE
17225,Jonathon Kent,joshuacarney@example.net,GB,51,1/21/2021,FALSE
17226,Heather Johnson,sgreene@example.org,US,73,6/16/2025,FALSE
17227,Timothy Faulkner,michael21@example.net,SE,19,7/25/2024,TRUE
17228,Joseph Pena,ruben08@example.org,MX,69,9/28/2020,FALSE
17229,Heather Graham,timothyparker@example.net,AU,36,12/24/2021,FALSE
17230,Kathryn Robinson,fbennett@example.com,DE,18,12/21/2020,FALSE
17231,Edward Brown,rhernandez@example.com,DE,39,4/1/2021,FALSE
17232,John Marks,watsonjennifer@example.org,NL,36,3/16/2022,TRUE
17233,Robert Scott,marie90@example.net,NL,36,1/29/2022,TRUE
17234,Matthew Collier,fullerdeanna@example.net,IN,55,5/16/2023,TRUE
17235,Eric Crane,danieladams@example.com,US,35,5/6/2025,FALSE
17236,Emily Garrison,shelleywatts@example.com,US,31,11/4/2021,FALSE
17237,Amber Parker,johnathanparker@example.org,US,31,1/21/2023,TRUE
17238,Michael Monroe,teresathornton@example.com,GB,33,11/30/2024,FALSE
17239,Donna Whitney,diane38@example.net,MX,44,9/4/2021,FALSE
17240,George Flores,smithjoseph@example.org,BR,19,10/10/2020,TRUE
17241,Eric Shaffer,xwong@example.org,NL,62,6/27/2021,TRUE
17242,Christian Johnson,luis07@example.org,FR,39,1/4/2022,FALSE
17243,Glenn Cox,everettadam@example.com,IN,69,8/4/2021,TRUE
17244,Michelle Taylor,camposkimberly@example.com,GB,60,2/14/2023,TRUE
17245,Nicole Holloway,robleskimberly@example.com,DE,24,4/2/2020,TRUE
17246,Dennis Ferguson,hernandezkevin@example.com,BR,64,7/5/2024,TRUE
17247,Richard Brown,browningphilip@example.net,ES,24,10/28/2020,FALSE
17248,Anthony Rubio,cmartin@example.org,DE,60,2/26/2023,FALSE
17249,Elizabeth Silva,elizabeth58@example.com,IN,74,9/24/2023,FALSE
17250,Sarah Miller,qacevedo@example.com,NL,74,7/19/2025,FALSE
17251,Jill Baker,lori03@example.net,FR,52,7/25/2024,FALSE
17252,Tracy King,ivanwilliams@example.org,GB,66,1/3/2024,FALSE
17253,Nathan Parker,megan79@example.net,SG,60,4/24/2025,TRUE
17254,Tanya Stewart,lawrenceamy@example.com,MX,74,5/24/2025,TRUE
17255,Jacob Moreno,williamsmary@example.com,BR,19,11/25/2023,TRUE
17256,Steven Porter,eking@example.net,AU,51,1/29/2021,FALSE
17257,Tina Young,steven51@example.org,CA,29,6/22/2022,TRUE
17258,Brett Mayo,uhuff@example.com,MX,24,7/18/2025,FALSE
17259,Jose Olson,lmartin@example.org,US,48,11/17/2023,FALSE
17260,Lance Patel,kimberlylewis@example.com,US,69,2/10/2025,FALSE
17261,Sergio Carlson,laura41@example.net,BR,36,5/1/2024,TRUE
17262,Lawrence Graham,sara06@example.com,SG,24,3/10/2024,FALSE
17263,Krystal Rice,kristen12@example.org,PL,22,8/25/2022,TRUE
17264,Michele Fry,maxwell86@example.net,AU,71,3/23/2021,TRUE
17265,Cassandra Carter,yjackson@example.org,BR,64,10/4/2024,FALSE
17266,Curtis Sharp,joseph84@example.com,PL,60,3/21/2020,TRUE
17267,Erika Watkins,msingh@example.com,IN,60,10/23/2024,FALSE
17268,James Roberts,kylemendez@example.org,US,49,3/15/2021,TRUE
17269,Thomas Cameron,edwardsjonathan@example.net,MX,34,12/20/2024,TRUE
17270,Michelle Horn,cindyjackson@example.org,JP,48,5/1/2021,FALSE
17271,Erika Carroll,amanda65@example.net,US,67,1/19/2021,FALSE
17272,Ronald Sullivan,bgould@example.com,JP,67,4/26/2023,FALSE
17273,Joel King,kathleenfleming@example.net,SG,35,6/19/2021,FALSE
17274,Daniel Green,samanthahughes@example.org,US,59,2/2/2021,TRUE
17275,Gregory Lloyd,kevin40@example.com,JP,39,9/4/2025,TRUE
17276,Kathryn Thomas,palexander@example.org,US,31,7/18/2020,TRUE
17277,Michelle Thompson,dillon17@example.net,CA,68,1/25/2024,TRUE
17278,Cynthia Brown MD,brittney14@example.org,ES,26,1/11/2022,TRUE
17279,Kyle Weber,matthew65@example.org,US,33,11/14/2022,TRUE
17280,Jody Young,randyfoster@example.com,US,31,9/9/2025,FALSE
17281,Donna Smith,arnoldstacy@example.net,PL,63,7/11/2020,TRUE
17282,Justin Vega,yolanda64@example.com,DE,54,2/25/2021,TRUE
17283,Erin Martinez,hallstephanie@example.net,US,49,10/27/2025,TRUE
17284,Kristin Cook,lramirez@example.com,US,61,7/20/2025,TRUE
17285,George Robinson,rcox@example.org,DE,69,6/7/2022,TRUE
17286,Amy Benitez,sheltonjose@example.org,DE,65,7/1/2025,TRUE
17287,Justin Smith,fcastillo@example.org,JP,57,3/20/2022,TRUE
17288,Erik Pratt,scottkaren@example.org,MX,21,1/20/2025,FALSE
17289,Lisa Johnson,jonathanvaughan@example.com,IN,70,7/24/2021,TRUE
17290,Jennifer Sims,christopherjohnson@example.net,IN,33,12/8/2021,TRUE
17291,David Nelson,hjohnston@example.net,AU,41,5/16/2020,FALSE
17292,Mary Mckinney,glorianolan@example.org,ES,35,9/2/2023,TRUE
17293,Tiffany Diaz,johnsondavid@example.net,ES,30,2/25/2022,FALSE
17294,David Abbott,patelandrew@example.net,US,46,4/3/2020,TRUE
17295,Lisa Barker,stevenharris@example.org,IN,30,7/16/2023,TRUE
17296,Jack Benson,vjimenez@example.com,IN,43,3/18/2025,TRUE
17297,Caroline Sanchez,shepardjeffrey@example.net,CA,74,11/16/2020,TRUE
17298,Crystal Martinez,martinezjoshua@example.org,US,29,12/7/2023,FALSE
17299,Ronald Thompson,philiplowery@example.org,AE,20,5/7/2025,TRUE
17300,Jeremy Chang,crystalwatson@example.org,BR,34,4/11/2021,FALSE
17301,Lauren Morales,johnsonwillie@example.com,US,72,9/2/2024,FALSE
17302,Tony Lester,donald23@example.net,BR,49,8/26/2024,TRUE
17303,Anthony Lewis,jason42@example.net,US,42,2/7/2020,FALSE
17304,Hannah Sullivan,zelliott@example.org,JP,31,6/30/2021,TRUE
17305,Mary Garcia,mayokim@example.org,FR,46,3/11/2020,TRUE
17306,William Hernandez DVM,andrea71@example.net,FR,45,10/24/2020,TRUE
17307,Jennifer Davis,alexisphillips@example.net,FR,32,4/30/2024,TRUE
17308,Stacy Glass,gilbertrachel@example.net,BR,37,6/1/2021,FALSE
17309,Angela Johnson,morganjoshua@example.org,ES,50,6/5/2025,FALSE
17310,Shawn Smith,marksnyder@example.com,PL,58,10/8/2024,FALSE
17311,Cassie Lawson,bbright@example.org,SG,26,12/17/2024,TRUE
17312,Anthony Woods,youngsuzanne@example.com,PL,67,10/30/2023,TRUE
17313,Tammy Turner,wardnancy@example.org,SG,71,1/13/2022,TRUE
17314,Michael Howard,toddorr@example.net,MX,36,12/2/2024,FALSE
17315,James Keller,luisjenkins@example.org,GB,52,5/27/2024,TRUE
17316,Steven Montes,rdiaz@example.com,CA,70,4/8/2024,TRUE
17317,Dr. Nicole Nguyen,richard45@example.com,JP,46,5/6/2022,TRUE
17318,Lynn Cruz,blake69@example.com,IN,36,11/10/2024,FALSE
17319,Lindsey Jackson,jacob60@example.com,US,49,2/13/2022,TRUE
17320,Morgan Cooper,joneskaren@example.net,IN,55,8/26/2024,TRUE
17321,Jennifer Charles,ashleymeyers@example.org,JP,73,6/22/2021,TRUE
17322,Joshua Holmes,hjohnson@example.net,BR,54,4/13/2022,TRUE
17323,Charles Pollard,bcunningham@example.com,CA,66,7/1/2022,FALSE
17324,Megan Osborne,vholden@example.org,DE,34,2/2/2020,TRUE
17325,Christopher Rodriguez,rebeccacrosby@example.net,NL,71,10/5/2023,FALSE
17326,Jonathon Alexander,marylewis@example.com,US,45,9/19/2025,TRUE
17327,James Jones,hriggs@example.net,IN,67,8/28/2020,TRUE
17328,Nancy Barber,michellemcclure@example.com,BR,18,1/13/2025,FALSE
17329,Linda Oneill,imendoza@example.net,US,25,11/29/2023,TRUE
17330,Adrian Wallace,johnsondaniel@example.org,SG,41,4/21/2023,FALSE
17331,Darlene Trujillo,andersonbrandon@example.net,JP,30,9/15/2022,TRUE
17332,Stephen Adams,lgriffin@example.com,US,23,4/23/2020,FALSE
17333,Alexis Green,colemanchristopher@example.org,GB,72,6/9/2020,TRUE
17334,Ashley Tran,ericapitts@example.com,ZA,20,6/4/2025,TRUE
17335,Daniel Curry,bcollier@example.com,AU,28,2/22/2025,FALSE
17336,Ryan Williams,johnavery@example.org,FR,39,10/17/2023,FALSE
17337,Stephanie Ochoa,robert92@example.org,US,64,7/4/2024,TRUE
17338,Mrs. Shannon Gardner,nelsonvictor@example.org,FR,46,1/3/2023,TRUE
17339,Raymond Cooper,juliewilkerson@example.org,US,62,1/20/2025,FALSE
17340,Lindsey Wilson,jhunter@example.com,ZA,48,1/28/2022,TRUE
17341,Patricia Medina,jordanmatthew@example.org,US,24,1/22/2023,TRUE
17342,Ryan Peterson,walkerglenda@example.net,DE,26,11/25/2023,FALSE
17343,Kiara Jones,sabrina62@example.org,SG,22,1/26/2022,FALSE
17344,Daniel Barr,sonyanorris@example.org,US,35,2/18/2021,TRUE
17345,Kevin Klein,xallen@example.org,JP,53,7/11/2025,TRUE
17346,William Harvey,jkennedy@example.com,PL,22,12/10/2020,TRUE
17347,Jeanne Collier,nicoledoyle@example.com,BR,54,12/19/2020,FALSE
17348,Misty Day,michael01@example.org,BR,73,4/30/2023,TRUE
17349,Brenda Jones,tharris@example.com,PL,56,4/11/2024,TRUE
17350,Brooke Lee,shepherdrobert@example.net,DE,28,2/23/2024,FALSE
17351,Mary Stone,zacharystone@example.com,SE,74,7/21/2023,TRUE
17352,Kelsey Michael,smithmichelle@example.org,CA,50,7/31/2023,TRUE
17353,Christine Wong,porterdanielle@example.com,US,60,9/3/2025,TRUE
17354,Bryan Perry,williecollins@example.com,ES,52,3/16/2024,FALSE
17355,Amy Wright,rowlandkevin@example.org,FR,59,6/23/2023,TRUE
17356,Sheila Ramirez,mariealvarez@example.org,CA,38,5/27/2023,TRUE
17357,Judith Romero,jose91@example.org,US,54,10/8/2025,TRUE
17358,Danielle Newman,anthony98@example.org,GB,38,3/30/2025,FALSE
17359,Erica Zimmerman,boydashlee@example.com,CA,38,5/13/2025,TRUE
17360,Rebecca Gallegos,wnguyen@example.com,GB,19,6/25/2023,TRUE
17361,Amy Fisher,larrycollins@example.org,BR,53,8/29/2025,TRUE
17362,Heather Fields,anthonystafford@example.com,SG,52,5/11/2025,TRUE
17363,Adam Mullen,browncalvin@example.net,AE,35,1/15/2022,TRUE
17364,Nicole Tucker,vwang@example.net,DE,40,12/8/2023,FALSE
17365,Linda Rice,oliviaramirez@example.com,PL,35,2/8/2023,TRUE
17366,Kevin Jennings,tom99@example.net,DE,63,8/12/2021,FALSE
17367,Joshua Barr,ngilbert@example.org,PL,18,6/9/2022,TRUE
17368,Richard Mcclain,hartangela@example.net,US,64,7/11/2021,FALSE
17369,Carrie Martinez,hayesdylan@example.com,AE,19,10/5/2024,TRUE
17370,Kara Welch,ojohnson@example.org,MX,25,3/9/2024,FALSE
17371,Laura Casey,andrew84@example.net,US,60,1/22/2022,FALSE
17372,Joseph Washington,mayjennifer@example.org,GB,74,10/30/2024,TRUE
17373,Robert Mitchell DDS,dianagraves@example.net,ZA,56,7/5/2022,TRUE
17374,Carrie Day,tina72@example.net,BR,26,12/31/2021,FALSE
17375,Katherine Cooper,erinburnett@example.com,US,36,3/5/2021,FALSE
17376,Dawn Bell,austin67@example.net,FR,48,8/8/2024,FALSE
17377,Katherine Conner,adominguez@example.net,SG,42,8/21/2022,TRUE
17378,Nicole Davis,davidsims@example.net,FR,52,3/23/2024,FALSE
17379,John Thomas,winterskaren@example.org,ES,34,7/6/2024,TRUE
17380,Christina Summers,sandra17@example.org,MX,49,12/23/2023,TRUE
17381,Michael Flores,william35@example.com,MX,26,2/23/2025,TRUE
17382,Pamela Powers,paul22@example.com,CA,54,4/5/2022,TRUE
17383,Jason Rodriguez,kruiz@example.org,DE,72,1/31/2022,TRUE
17384,Brandon Evans,welchhenry@example.org,PL,64,7/27/2023,TRUE
17385,Carolyn Johnson,pettyamber@example.net,AE,61,2/9/2021,TRUE
17386,Anna Reynolds,zhoffman@example.org,MX,40,8/15/2020,TRUE
17387,John Wong,ubailey@example.org,JP,49,7/22/2025,TRUE
